"","Date","windspeed_mPs"
"1","2005-01-01 01:30:00",9.96875286102295
"2","2005-01-01 04:30:00",11.3470191955566
"3","2005-01-01 07:30:00",11.6690845489502
"4","2005-01-01 10:30:00",10.4957799911499
"5","2005-01-01 13:30:00",8.72805881500244
"6","2005-01-01 16:30:00",6.98103427886963
"7","2005-01-01 19:30:00",7.50890350341797
"8","2005-01-01 22:30:00",8.17041873931885
"9","2005-01-02 01:30:00",6.50684404373169
"10","2005-01-02 04:30:00",8.74953842163086
"11","2005-01-02 07:30:00",10.1483125686646
"12","2005-01-02 10:30:00",10.2162256240845
"13","2005-01-02 13:30:00",7.67014122009277
"14","2005-01-02 16:30:00",7.85226535797119
"15","2005-01-02 19:30:00",8.86937713623047
"16","2005-01-02 22:30:00",9.3867244720459
"17","2005-01-03 01:30:00",8.04036235809326
"18","2005-01-03 04:30:00",7.60500574111938
"19","2005-01-03 07:30:00",8.80980014801025
"20","2005-01-03 10:30:00",10.9936590194702
"21","2005-01-03 13:30:00",6.90009498596191
"22","2005-01-03 16:30:00",7.14921379089355
"23","2005-01-03 19:30:00",7.1048378944397
"24","2005-01-03 22:30:00",9.45316314697266
"25","2005-01-04 01:30:00",7.87081575393677
"26","2005-01-04 04:30:00",8.70480537414551
"27","2005-01-04 07:30:00",6.7140645980835
"28","2005-01-04 10:30:00",8.66251277923584
"29","2005-01-04 13:30:00",6.65494775772095
"30","2005-01-04 16:30:00",7.41712522506714
"31","2005-01-04 19:30:00",7.2353982925415
"32","2005-01-04 22:30:00",8.45270824432373
"33","2005-01-05 01:30:00",6.47978782653809
"34","2005-01-05 04:30:00",7.15069818496704
"35","2005-01-05 07:30:00",8.02908039093018
"36","2005-01-05 10:30:00",8.87103748321533
"37","2005-01-05 13:30:00",6.95419549942017
"38","2005-01-05 16:30:00",8.17014312744141
"39","2005-01-05 19:30:00",7.51026010513306
"40","2005-01-05 22:30:00",7.87307643890381
"41","2005-01-06 01:30:00",7.72616291046143
"42","2005-01-06 04:30:00",8.267991065979
"43","2005-01-06 07:30:00",8.97295570373535
"44","2005-01-06 10:30:00",7.89636468887329
"45","2005-01-06 13:30:00",7.44729614257812
"46","2005-01-06 16:30:00",7.64912748336792
"47","2005-01-06 19:30:00",7.86712598800659
"48","2005-01-06 22:30:00",8.41880989074707
"49","2005-01-07 01:30:00",8.64655685424805
"50","2005-01-07 04:30:00",7.93203449249268
"51","2005-01-07 07:30:00",8.25936794281006
"52","2005-01-07 10:30:00",8.57908725738525
"53","2005-01-07 13:30:00",8.4679536819458
"54","2005-01-07 16:30:00",8.9773063659668
"55","2005-01-07 19:30:00",10.0504817962646
"56","2005-01-07 22:30:00",10.68785572052
"57","2005-01-08 01:30:00",9.17792797088623
"58","2005-01-08 04:30:00",7.16668748855591
"59","2005-01-08 07:30:00",9.95922470092773
"60","2005-01-08 10:30:00",10.5606231689453
"61","2005-01-08 13:30:00",9.54434967041016
"62","2005-01-08 16:30:00",8.80622005462646
"63","2005-01-08 19:30:00",9.77313995361328
"64","2005-01-08 22:30:00",8.34329986572266
"65","2005-01-09 01:30:00",10.3671960830688
"66","2005-01-09 04:30:00",9.73355960845947
"67","2005-01-09 07:30:00",9.73184776306152
"68","2005-01-09 10:30:00",10.4796009063721
"69","2005-01-09 13:30:00",9.55058097839355
"70","2005-01-09 16:30:00",9.08302211761475
"71","2005-01-09 19:30:00",9.08042240142822
"72","2005-01-09 22:30:00",9.59317970275879
"73","2005-01-10 01:30:00",8.65354442596436
"74","2005-01-10 04:30:00",8.84512710571289
"75","2005-01-10 07:30:00",8.0146074295044
"76","2005-01-10 10:30:00",6.80472373962402
"77","2005-01-10 13:30:00",7.55527496337891
"78","2005-01-10 16:30:00",8.59496784210205
"79","2005-01-10 19:30:00",8.18750190734863
"80","2005-01-10 22:30:00",8.61997127532959
"81","2005-01-11 01:30:00",7.41803979873657
"82","2005-01-11 04:30:00",7.22143793106079
"83","2005-01-11 07:30:00",7.21537256240845
"84","2005-01-11 10:30:00",7.78312253952026
"85","2005-01-11 13:30:00",7.90329790115356
"86","2005-01-11 16:30:00",7.39790773391724
"87","2005-01-11 19:30:00",6.66220712661743
