"","Date","windspeed_mPs"
"1","2005-01-01 01:30:00",8.79604721069336
"2","2005-01-01 04:30:00",10.2188367843628
"3","2005-01-01 07:30:00",9.7150764465332
"4","2005-01-01 10:30:00",9.73599815368652
"5","2005-01-01 13:30:00",7.93460607528687
"6","2005-01-01 16:30:00",6.6419243812561
"7","2005-01-01 19:30:00",7.66978073120117
"8","2005-01-01 22:30:00",7.84945869445801
"9","2005-01-02 01:30:00",6.25472593307495
"10","2005-01-02 04:30:00",6.41531229019165
"11","2005-01-02 07:30:00",9.58401298522949
"12","2005-01-02 10:30:00",8.95329761505127
"13","2005-01-02 13:30:00",6.85220098495483
"14","2005-01-02 16:30:00",7.61250448226929
"15","2005-01-02 19:30:00",8.6319055557251
"16","2005-01-02 22:30:00",9.26826667785645
"17","2005-01-03 01:30:00",8.45686626434326
"18","2005-01-03 04:30:00",6.48870134353638
"19","2005-01-03 07:30:00",7.60815572738647
"20","2005-01-03 10:30:00",10.5524730682373
"21","2005-01-03 13:30:00",5.99092245101929
"22","2005-01-03 16:30:00",6.79253673553467
"23","2005-01-03 19:30:00",6.99876117706299
"24","2005-01-03 22:30:00",8.11720561981201
"25","2005-01-04 01:30:00",7.11856746673584
"26","2005-01-04 04:30:00",7.31087493896484
"27","2005-01-04 07:30:00",5.8574595451355
"28","2005-01-04 10:30:00",7.6242823600769
"29","2005-01-04 13:30:00",5.94462871551514
"30","2005-01-04 16:30:00",6.45165824890137
"31","2005-01-04 19:30:00",6.86494588851929
"32","2005-01-04 22:30:00",7.63140058517456
"33","2005-01-05 01:30:00",6.3372311592102
"34","2005-01-05 04:30:00",6.23080492019653
"35","2005-01-05 07:30:00",6.49691009521484
"36","2005-01-05 10:30:00",7.46270942687988
"37","2005-01-05 13:30:00",5.30559873580933
"38","2005-01-05 16:30:00",6.61219215393066
"39","2005-01-05 19:30:00",6.84907722473145
"40","2005-01-05 22:30:00",7.38644218444824
"41","2005-01-06 01:30:00",6.35068893432617
"42","2005-01-06 04:30:00",6.41769504547119
"43","2005-01-06 07:30:00",8.10925483703613
"44","2005-01-06 10:30:00",6.30661582946777
"45","2005-01-06 13:30:00",6.23276710510254
"46","2005-01-06 16:30:00",6.62245321273804
"47","2005-01-06 19:30:00",7.36025333404541
"48","2005-01-06 22:30:00",7.20970964431763
"49","2005-01-07 01:30:00",7.66111850738525
"50","2005-01-07 04:30:00",6.62550449371338
"51","2005-01-07 07:30:00",6.89629650115967
"52","2005-01-07 10:30:00",7.27868509292603
"53","2005-01-07 13:30:00",6.89552927017212
"54","2005-01-07 16:30:00",7.70958280563354
"55","2005-01-07 19:30:00",9.24647521972656
"56","2005-01-07 22:30:00",9.47549438476562
"57","2005-01-08 01:30:00",8.32652854919434
"58","2005-01-08 04:30:00",5.61959600448608
"59","2005-01-08 07:30:00",8.89333438873291
"60","2005-01-08 10:30:00",9.13705062866211
"61","2005-01-08 13:30:00",8.6132926940918
"62","2005-01-08 16:30:00",7.83326578140259
"63","2005-01-08 19:30:00",9.1941032409668
"64","2005-01-08 22:30:00",7.66507244110107
"65","2005-01-09 01:30:00",9.80124282836914
"66","2005-01-09 04:30:00",8.32919597625732
"67","2005-01-09 07:30:00",8.43539237976074
"68","2005-01-09 10:30:00",9.0625467300415
"69","2005-01-09 13:30:00",8.27952480316162
"70","2005-01-09 16:30:00",8.12713432312012
"71","2005-01-09 19:30:00",8.59794521331787
"72","2005-01-09 22:30:00",9.23560333251953
"73","2005-01-10 01:30:00",8.41489887237549
"74","2005-01-10 04:30:00",7.42131423950195
"75","2005-01-10 07:30:00",7.5690860748291
"76","2005-01-10 10:30:00",5.86041975021362
"77","2005-01-10 13:30:00",6.76687955856323
"78","2005-01-10 16:30:00",7.62555360794067
"79","2005-01-10 19:30:00",7.83650159835815
"80","2005-01-10 22:30:00",8.23343563079834
"81","2005-01-11 01:30:00",6.69155216217041
"82","2005-01-11 04:30:00",6.11036443710327
"83","2005-01-11 07:30:00",6.76342105865479
"84","2005-01-11 10:30:00",7.13579273223877
"85","2005-01-11 13:30:00",6.74771595001221
"86","2005-01-11 16:30:00",6.39425230026245
"87","2005-01-11 19:30:00",6.27061700820923
"88","2005-01-11 22:30:00",6.27548694610596
"89","2005-01-12 01:30:00",7.19552946090698
"90","2005-01-12 04:30:00",6.71233463287354
"91","2005-01-12 07:30:00",6.18997144699097
"92","2005-01-12 10:30:00",5.79785633087158
"93","2005-01-12 13:30:00",6.44002342224121
"94","2005-01-12 16:30:00",6.61883211135864
"95","2005-01-12 19:30:00",7.41454172134399
"96","2005-01-12 22:30:00",7.574782371521
"97","2005-01-13 01:30:00",7.89462995529175
"98","2005-01-13 04:30:00",6.85358142852783
"99","2005-01-13 07:30:00",6.98359203338623
"100","2005-01-13 10:30:00",7.55181503295898
"101","2005-01-13 13:30:00",8.19257259368896
"102","2005-01-13 16:30:00",8.5872049331665
"103","2005-01-13 19:30:00",8.83283424377441
"104","2005-01-13 22:30:00",8.35324382781982
"105","2005-01-14 01:30:00",8.3458662033081
"106","2005-01-14 04:30:00",7.56590795516968
