"","Date","windspeed_mPs"
"1","2005-01-01 01:30:00",10.1229133605957
"2","2005-01-01 04:30:00",10.2048244476318
"3","2005-01-01 07:30:00",11.4609327316284
"4","2005-01-01 10:30:00",9.11188793182373
"5","2005-01-01 13:30:00",7.24208307266235
"6","2005-01-01 16:30:00",6.41739463806152
"7","2005-01-01 19:30:00",6.88900899887085
"8","2005-01-01 22:30:00",7.7124662399292
"9","2005-01-02 01:30:00",6.26553964614868
"10","2005-01-02 04:30:00",7.67056608200073
"11","2005-01-02 07:30:00",7.70864629745483
"12","2005-01-02 10:30:00",8.6133222579956
"13","2005-01-02 13:30:00",6.06136894226074
"14","2005-01-02 16:30:00",6.49743318557739
"15","2005-01-02 19:30:00",7.90617418289185
"16","2005-01-02 22:30:00",8.21689987182617
"17","2005-01-03 01:30:00",6.75199031829834
"18","2005-01-03 04:30:00",6.27493858337402
"19","2005-01-03 07:30:00",7.52839756011963
"20","2005-01-03 10:30:00",8.34704875946045
"21","2005-01-03 13:30:00",5.24602556228638
"22","2005-01-03 16:30:00",6.43485879898071
"23","2005-01-03 19:30:00",7.19066381454468
"24","2005-01-03 22:30:00",9.67381954193115
"25","2005-01-04 01:30:00",7.17442083358765
"26","2005-01-04 04:30:00",7.73373365402222
"27","2005-01-04 07:30:00",5.78772878646851
"28","2005-01-04 10:30:00",6.93470335006714
"29","2005-01-04 13:30:00",5.11062574386597
"30","2005-01-04 16:30:00",6.44251012802124
"31","2005-01-04 19:30:00",6.8484992980957
"32","2005-01-04 22:30:00",8.08452892303467
"33","2005-01-05 01:30:00",6.27813386917114
"34","2005-01-05 04:30:00",6.87294387817383
"35","2005-01-05 07:30:00",6.975989818573
"36","2005-01-05 10:30:00",7.49308013916016
"37","2005-01-05 13:30:00",7.66065073013306
"38","2005-01-05 16:30:00",7.54279661178589
"39","2005-01-05 19:30:00",6.79923820495605
"40","2005-01-05 22:30:00",7.47738599777222
"41","2005-01-06 01:30:00",7.73350667953491
"42","2005-01-06 04:30:00",7.87974691390991
"43","2005-01-06 07:30:00",7.98092365264893
"44","2005-01-06 10:30:00",7.14501905441284
"45","2005-01-06 13:30:00",6.65022850036621
"46","2005-01-06 16:30:00",6.91687726974487
"47","2005-01-06 19:30:00",8.1228609085083
"48","2005-01-06 22:30:00",9.00299263000488
"49","2005-01-07 01:30:00",8.69331359863281
"50","2005-01-07 04:30:00",8.20253562927246
"51","2005-01-07 07:30:00",8.18680953979492
