"","Date","windspeed_mPs"
"1","2005-01-01 01:30:00",10.9831943511963
"2","2005-01-01 04:30:00",10.8863315582275
"3","2005-01-01 07:30:00",12.5474691390991
"4","2005-01-01 10:30:00",9.96018218994141
"5","2005-01-01 13:30:00",7.83464241027832
"6","2005-01-01 16:30:00",6.72187566757202
"7","2005-01-01 19:30:00",6.87401151657104
"8","2005-01-01 22:30:00",7.86345338821411
"9","2005-01-02 01:30:00",6.45675420761108
"10","2005-01-02 04:30:00",9.5609302520752
"11","2005-01-02 07:30:00",8.46579456329346
"12","2005-01-02 10:30:00",9.40239906311035
"13","2005-01-02 13:30:00",6.70062923431396
"14","2005-01-02 16:30:00",6.7636079788208
"15","2005-01-02 19:30:00",8.3050594329834
"16","2005-01-02 22:30:00",8.46312713623047
"17","2005-01-03 01:30:00",6.76869869232178
"18","2005-01-03 04:30:00",7.11068391799927
"19","2005-01-03 07:30:00",8.83383560180664
"20","2005-01-03 10:30:00",9.06542491912842
"21","2005-01-03 13:30:00",6.23759603500366
"22","2005-01-03 16:30:00",6.48451948165894
"23","2005-01-03 19:30:00",7.43008279800415
"24","2005-01-03 22:30:00",10.2764844894409
"25","2005-01-04 01:30:00",7.8368763923645
"26","2005-01-04 04:30:00",8.56409168243408
"27","2005-01-04 07:30:00",6.4668402671814
"28","2005-01-04 10:30:00",7.50905847549438
"29","2005-01-04 13:30:00",5.70776796340942
"30","2005-01-04 16:30:00",7.0643744468689
"31","2005-01-04 19:30:00",7.15018177032471
"32","2005-01-04 22:30:00",8.35550403594971
"33","2005-01-05 01:30:00",6.53369998931885
"34","2005-01-05 04:30:00",7.45720434188843
"35","2005-01-05 07:30:00",7.94827556610107
"36","2005-01-05 10:30:00",8.266037940979
"37","2005-01-05 13:30:00",8.38928127288818
"38","2005-01-05 16:30:00",8.35822105407715
"39","2005-01-05 19:30:00",7.23934412002563
"40","2005-01-05 22:30:00",7.92516469955444
"41","2005-01-06 01:30:00",8.3962287902832
"42","2005-01-06 04:30:00",8.73372650146484
"43","2005-01-06 07:30:00",8.72799205780029
"44","2005-01-06 10:30:00",7.9462161064148
"45","2005-01-06 13:30:00",7.54442358016968
"46","2005-01-06 16:30:00",7.41152143478394
"47","2005-01-06 19:30:00",8.42868900299072
"48","2005-01-06 22:30:00",9.4620246887207
"49","2005-01-07 01:30:00",9.09388637542725
"50","2005-01-07 04:30:00",8.71262359619141
"51","2005-01-07 07:30:00",8.9060754776001
"52","2005-01-07 10:30:00",8.60525035858154
"53","2005-01-07 13:30:00",8.91502475738525
"54","2005-01-07 16:30:00",9.29750728607178
"55","2005-01-07 19:30:00",10.9930791854858
"56","2005-01-07 22:30:00",11.9026737213135
"57","2005-01-08 01:30:00",9.12136936187744
"58","2005-01-08 04:30:00",7.73433303833008
"59","2005-01-08 07:30:00",9.53353595733643
"60","2005-01-08 10:30:00",10.6943807601929
"61","2005-01-08 13:30:00",9.50666522979736
"62","2005-01-08 16:30:00",9.25297927856445
"63","2005-01-08 19:30:00",9.47987174987793
"64","2005-01-08 22:30:00",9.43489265441895
"65","2005-01-09 01:30:00",10.2375965118408
"66","2005-01-09 04:30:00",9.68167495727539
"67","2005-01-09 07:30:00",10.5089235305786
"68","2005-01-09 10:30:00",10.3163509368896
"69","2005-01-09 13:30:00",9.59655284881592
"70","2005-01-09 16:30:00",9.11835670471191
"71","2005-01-09 19:30:00",9.1807918548584
"72","2005-01-09 22:30:00",9.19828224182129
