"","Date","sphum_kgPkg"
"1","2005-01-01 01:30:00",0.015329665504396
"2","2005-01-01 04:30:00",0.0151459444314241
"3","2005-01-01 07:30:00",0.0165890995413065
"4","2005-01-01 10:30:00",0.0134561592712998
"5","2005-01-01 13:30:00",0.0127071477472782
"6","2005-01-01 16:30:00",0.0136335203424096
"7","2005-01-01 19:30:00",0.0152057707309723
"8","2005-01-01 22:30:00",0.0161313246935606
"9","2005-01-02 01:30:00",0.0169882327318192
"10","2005-01-02 04:30:00",0.0179501250386238
"11","2005-01-02 07:30:00",0.0154515281319618
"12","2005-01-02 10:30:00",0.0153524223715067
"13","2005-01-02 13:30:00",0.0151055846363306
"14","2005-01-02 16:30:00",0.0140185048803687
"15","2005-01-02 19:30:00",0.0131924254819751
"16","2005-01-02 22:30:00",0.0129877869039774
"17","2005-01-03 01:30:00",0.0132634351029992
"18","2005-01-03 04:30:00",0.0153110679239035
"19","2005-01-03 07:30:00",0.0142165394499898
"20","2005-01-03 10:30:00",0.0128273721784353
"21","2005-01-03 13:30:00",0.0136849954724312
"22","2005-01-03 16:30:00",0.01429408416152
"23","2005-01-03 19:30:00",0.0126983150839806
"24","2005-01-03 22:30:00",0.0143493637442589
"25","2005-01-04 01:30:00",0.0143355093896389
"26","2005-01-04 04:30:00",0.014182198792696
"27","2005-01-04 07:30:00",0.0135851111263037
"28","2005-01-04 10:30:00",0.0131439715623856
"29","2005-01-04 13:30:00",0.0134183252230287
"30","2005-01-04 16:30:00",0.0137145631015301
"31","2005-01-04 19:30:00",0.0127861332148314
"32","2005-01-04 22:30:00",0.0131285628303885
"33","2005-01-05 01:30:00",0.014132646843791
"34","2005-01-05 04:30:00",0.0149993570521474
"35","2005-01-05 07:30:00",0.0151907727122307
"36","2005-01-05 10:30:00",0.0144029501825571
"37","2005-01-05 13:30:00",0.0149293672293425
"38","2005-01-05 16:30:00",0.0151627501472831
"39","2005-01-05 19:30:00",0.0139531316235662
"40","2005-01-05 22:30:00",0.0137683395296335
"41","2005-01-06 01:30:00",0.0137107921764255
"42","2005-01-06 04:30:00",0.0138030974194407
"43","2005-01-06 07:30:00",0.0140175186097622
"44","2005-01-06 10:30:00",0.0139721119776368
"45","2005-01-06 13:30:00",0.0137971173971891
"46","2005-01-06 16:30:00",0.0133496923372149
"47","2005-01-06 19:30:00",0.013924497179687
"48","2005-01-06 22:30:00",0.0146266156807542
"49","2005-01-07 01:30:00",0.0146969929337502
"50","2005-01-07 04:30:00",0.0144033068791032
"51","2005-01-07 07:30:00",0.0159926488995552
"52","2005-01-07 10:30:00",0.0148873161524534
"53","2005-01-07 13:30:00",0.0146779362112284
"54","2005-01-07 16:30:00",0.0150936152786016
"55","2005-01-07 19:30:00",0.0151313357055187
"56","2005-01-07 22:30:00",0.015404487028718
"57","2005-01-08 01:30:00",0.0148479994386435
"58","2005-01-08 04:30:00",0.0150128286331892
"59","2005-01-08 07:30:00",0.0145581401884556
"60","2005-01-08 10:30:00",0.0146183874458075
"61","2005-01-08 13:30:00",0.0151566257700324
"62","2005-01-08 16:30:00",0.0152191175147891
"63","2005-01-08 19:30:00",0.0154252490028739
"64","2005-01-08 22:30:00",0.014570489525795
"65","2005-01-09 01:30:00",0.014937886968255
"66","2005-01-09 04:30:00",0.0147315422073007
"67","2005-01-09 07:30:00",0.0149264130741358
"68","2005-01-09 10:30:00",0.0150408269837499
"69","2005-01-09 13:30:00",0.0152142038568854
"70","2005-01-09 16:30:00",0.0155744161456823
"71","2005-01-09 19:30:00",0.0154921039938927
"72","2005-01-09 22:30:00",0.0151788974180818
"73","2005-01-10 01:30:00",0.0152674419805408
"74","2005-01-10 04:30:00",0.015430903993547
